Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters,Algorithm,Wall_Clock_Time,schedule_type,schedule_init_temp,schedule_exp_const,schedule_min_temp,schedule_current_value,Temperature,Restarts,current_restart
32,110.0,64,0.020408582990057766,"[4, 3, 7, 8, 1, 3, 6, 0, 3, 7, 6, 3, 2, 4, 4, 7, 2, 8, 6, 0, 4, 9, 1, 2, 6, 9, 2, 9, 8, 9, 2, 6, 2, 8, 2, 4, 9, 8, 4, 0, 3, 5, 8, 9, 0, 5, 4, 6, 2, 1]",,,2048,SA,0.557682991027832,exponential,250.0,0.005,0.001,249.9744905728127,250,,
64,112.0,128,0.03129457001341507,"[4, 3, 7, 0, 2, 3, 6, 7, 3, 5, 6, 8, 2, 4, 4, 9, 2, 8, 4, 0, 2, 3, 1, 4, 1, 2, 7, 4, 8, 9, 6, 6, 2, 8, 9, 4, 9, 8, 8, 0, 0, 0, 8, 9, 5, 9, 4, 6, 6, 8]",,,2048,SA,0.557682991027832,exponential,250.0,0.005,0.001,249.96088484779273,250,,
128,106.0,256,0.060173566977027804,"[3, 0, 1, 3, 1, 6, 6, 7, 3, 5, 6, 8, 4, 4, 1, 9, 9, 7, 2, 0, 2, 1, 7, 9, 8, 6, 3, 1, 2, 6, 6, 7, 9, 0, 9, 9, 9, 1, 8, 3, 5, 8, 0, 0, 5, 6, 4, 6, 9, 8]",,,2048,SA,0.557682991027832,exponential,250.0,0.005,0.001,249.9247943553258,250,,
256,109.0,511,0.11711018701316789,"[6, 3, 0, 6, 7, 6, 0, 6, 2, 2, 6, 6, 4, 1, 0, 2, 8, 9, 5, 7, 9, 4, 0, 1, 8, 8, 6, 5, 8, 0, 1, 7, 7, 9, 6, 3, 7, 0, 8, 7, 1, 5, 9, 3, 1, 2, 7, 9, 9, 5]",,,2048,SA,0.557682991027832,exponential,250.0,0.005,0.001,249.85365511660663,250,,
512,110.0,1021,0.24191829899791628,"[1, 1, 7, 7, 5, 9, 5, 2, 3, 2, 2, 6, 4, 6, 0, 6, 7, 0, 8, 4, 4, 5, 8, 1, 9, 8, 5, 5, 4, 9, 3, 9, 3, 7, 4, 8, 5, 8, 3, 1, 1, 7, 1, 1, 4, 8, 1, 8, 6, 5]",,,2048,SA,0.557682991027832,exponential,250.0,0.005,0.001,249.69778494148267,250,,
1024,117.0,2003,0.5153081379830837,"[6, 5, 9, 7, 5, 8, 5, 3, 5, 9, 8, 6, 0, 3, 9, 5, 3, 3, 3, 2, 6, 9, 8, 6, 8, 7, 3, 6, 0, 3, 8, 1, 2, 9, 5, 1, 2, 7, 6, 5, 4, 0, 6, 9, 4, 4, 6, 6, 2, 0]",,,2048,SA,0.557682991027832,exponential,250.0,0.005,0.001,249.3566939355323,250,,
2048,123.0,2097,0.5483063950086944,"[6, 5, 9, 7, 9, 2, 4, 8, 7, 9, 5, 4, 0, 4, 1, 6, 3, 3, 3, 2, 8, 4, 8, 6, 8, 7, 3, 6, 0, 1, 5, 1, 2, 2, 5, 0, 2, 5, 6, 5, 5, 0, 6, 2, 9, 4, 6, 6, 0, 1]",,,2048,SA,0.557682991027832,exponential,250.0,0.005,0.001,249.31555564796736,250,,
0,111.0,0,0.00028756598476320505,"[2, 5, 1, 4, 9, 5, 2, 1, 6, 1, 9, 7, 6, 0, 2, 9, 1, 2, 6, 7, 7, 7, 8, 7, 1, 7, 4, 0, 3, 5, 7, 3, 1, 5, 2, 5, 3, 8, 5, 2, 5, 3, 0, 6, 8, 0, 5, 6, 8, 9]",,,2048,SA,0.9451169967651367,exponential,250.0,0.005,0.001,249.99964054277746,250,,
1,111.0,2,0.0027478899573907256,"[2, 5, 1, 4, 9, 5, 2, 1, 6, 1, 9, 7, 6, 0, 2, 9, 1, 2, 2, 7, 7, 7, 8, 7, 1, 7, 4, 0, 3, 5, 7, 3, 1, 5, 2, 5, 3, 8, 5, 2, 5, 3, 0, 6, 8, 0, 5, 6, 8, 9]",,,2048,SA,0.9451169967651367,exponential,250.0,0.005,0.001,249.9965651611497,250,,
2,111.0,4,0.005530163994990289,"[2, 5, 1, 4, 9, 5, 2, 1, 6, 1, 9, 7, 6, 0, 2, 9, 1, 2, 2, 7, 7, 7, 8, 7, 1, 7, 4, 0, 3, 5, 7, 3, 1, 5, 2, 5, 3, 8, 5, 2, 5, 3, 0, 6, 8, 0, 8, 6, 8, 9]",,,2048,SA,0.9451169967651367,exponential,250.0,0.005,0.001,249.99308739057636,250,,
4,110.0,8,0.009097607980947942,"[2, 5, 1, 4, 9, 5, 2, 1, 6, 1, 9, 7, 6, 0, 4, 9, 1, 0, 2, 7, 7, 7, 8, 7, 1, 7, 4, 0, 3, 5, 7, 3, 1, 5, 2, 5, 3, 8, 5, 2, 5, 3, 0, 6, 8, 0, 8, 6, 8, 9]",,,2048,SA,0.9451169967651367,exponential,250.0,0.005,0.001,249.9886282486651,250,,
8,106.0,16,0.013045103987678885,"[7, 5, 1, 4, 9, 9, 2, 1, 6, 1, 9, 7, 6, 0, 4, 9, 1, 0, 2, 7, 7, 7, 5, 7, 1, 7, 4, 0, 3, 5, 7, 3, 1, 5, 2, 5, 3, 8, 5, 2, 5, 3, 0, 6, 5, 0, 8, 6, 8, 9]",,,2048,SA,0.9451169967651367,exponential,250.0,0.005,0.001,249.98369415179988,250,,
16,110.0,32,0.019086523971054703,"[9, 6, 1, 4, 9, 9, 2, 1, 6, 1, 9, 2, 6, 0, 4, 9, 1, 0, 2, 7, 8, 7, 5, 7, 1, 7, 4, 0, 3, 5, 7, 3, 1, 5, 2, 5, 3, 6, 5, 2, 5, 3, 0, 6, 2, 3, 8, 0, 8, 9]",,,2048,SA,0.9451169967651367,exponential,250.0,0.005,0.001,249.97614298342307,250,,
32,115.0,64,0.02916633797576651,"[9, 5, 4, 4, 7, 3, 2, 1, 6, 1, 9, 2, 2, 5, 4, 2, 1, 0, 2, 7, 8, 7, 0, 7, 4, 7, 4, 0, 3, 5, 8, 3, 5, 7, 2, 5, 9, 6, 5, 2, 5, 3, 9, 6, 2, 3, 8, 0, 8, 9]",,,2048,SA,0.9451169967651367,exponential,250.0,0.005,0.001,249.9635447357613,250,,
64,107.0,127,0.04626863094745204,"[9, 0, 1, 1, 7, 3, 2, 1, 6, 1, 9, 2, 7, 1, 4, 9, 1, 1, 8, 1, 8, 7, 0, 7, 4, 0, 7, 8, 3, 5, 8, 6, 0, 1, 4, 5, 5, 2, 5, 2, 5, 3, 0, 2, 2, 9, 2, 0, 4, 9]",,,2048,SA,0.9451169967651367,exponential,250.0,0.005,0.001,249.94217090075674,250,,
128,105.0,255,0.0668661969830282,"[9, 0, 2, 2, 6, 3, 2, 1, 6, 7, 9, 3, 7, 6, 1, 7, 0, 1, 8, 7, 6, 1, 3, 2, 2, 0, 7, 2, 2, 5, 6, 8, 4, 1, 4, 9, 6, 2, 6, 4, 8, 8, 0, 1, 1, 3, 7, 5, 6, 9]",,,2048,SA,0.9451169967651367,exponential,250.0,0.005,0.001,249.91643122436517,250,,
256,109.0,511,0.10671086795628071,"[3, 0, 1, 3, 5, 1, 5, 3, 6, 7, 4, 5, 8, 2, 1, 0, 7, 1, 6, 2, 1, 5, 1, 8, 9, 1, 6, 7, 2, 8, 0, 3, 8, 1, 4, 5, 6, 5, 4, 9, 0, 1, 3, 5, 2, 0, 1, 8, 7, 1]",,,2048,SA,0.9451169967651367,exponential,250.0,0.005,0.001,249.86664699375584,250,,
512,109.0,1020,0.2796923399437219,"[3, 0, 0, 9, 1, 9, 9, 0, 8, 4, 6, 3, 0, 7, 4, 1, 7, 1, 1, 4, 9, 2, 7, 3, 4, 6, 9, 7, 9, 9, 7, 0, 1, 7, 7, 6, 2, 3, 8, 4, 2, 2, 5, 3, 3, 8, 3, 3, 4, 8]",,,2048,SA,0.9451169967651367,exponential,250.0,0.005,0.001,249.65062892304402,250,,
1024,119.0,1996,0.6352548789582215,"[0, 8, 6, 3, 5, 5, 4, 5, 8, 8, 3, 2, 3, 2, 8, 0, 6, 4, 9, 5, 8, 9, 8, 7, 3, 6, 8, 9, 1, 8, 0, 6, 2, 4, 8, 5, 3, 0, 9, 0, 0, 7, 5, 4, 5, 0, 6, 1, 3, 2]",,,2048,SA,0.9451169967651367,exponential,250.0,0.005,0.001,249.2071911570515,250,,
2048,123.0,2568,0.9338076689746231,"[5, 8, 2, 4, 6, 6, 9, 0, 0, 4, 2, 4, 0, 2, 7, 7, 1, 8, 1, 8, 8, 7, 7, 3, 2, 9, 1, 5, 3, 3, 4, 2, 2, 6, 5, 0, 7, 6, 4, 7, 0, 9, 3, 6, 2, 3, 5, 8, 6, 2]",,,2048,SA,0.9451169967651367,exponential,250.0,0.005,0.001,248.83546116758328,250,,
0,109.0,0,0.000277136976365,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 7, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 7, 2, 1, 3, 5, 3, 9, 2]",,,2048,RHC,0.07269787788391113,,,,,,,0.0,0.0
1,109.0,1,0.0016626169672235847,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 7, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 7, 2, 1, 3, 5, 3, 9, 2]",,,2048,RHC,0.07269787788391113,,,,,,,0.0,0.0
2,110.0,3,0.0037377270055003464,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 3, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 7, 2, 1, 3, 5, 3, 9, 2]",,,2048,RHC,0.07269787788391113,,,,,,,0.0,0.0
4,110.0,5,0.005479463958181441,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 3, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 7, 2, 1, 3, 5, 3, 9, 2]",,,2048,RHC,0.07269787788391113,,,,,,,0.0,0.0
8,110.0,9,0.007429606979712844,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 3, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 4, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 7, 2, 1, 3, 5, 3, 9, 2]",,,2048,RHC,0.07269787788391113,,,,,,,0.0,0.0
16,111.0,18,0.009887603984680027,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 3, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 7, 5, 4, 9, 1, 8, 2, 0, 7, 2, 8, 0, 5, 6, 3, 8, 7, 2, 1, 3, 5, 3, 9, 2]",,,2048,RHC,0.07269787788391113,,,,,,,0.0,0.0
32,114.0,36,0.013950727006886154,"[7, 8, 5, 7, 5, 1, 6, 0, 3, 8, 7, 1, 5, 3, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 7, 5, 4, 9, 1, 8, 2, 0, 7, 3, 8, 0, 5, 6, 3, 8, 7, 2, 1, 0, 5, 3, 9, 2]",,,2048,RHC,0.07269787788391113,,,,,,,0.0,0.0
64,119.0,73,0.02276704099494964,"[9, 8, 5, 7, 5, 1, 6, 0, 3, 6, 7, 1, 5, 3, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 7, 4, 4, 9, 1, 8, 2, 0, 7, 3, 0, 0, 5, 6, 3, 8, 7, 2, 1, 0, 1, 3, 9, 2]",,,2048,RHC,0.07269787788391113,,,,,,,0.0,0.0
128,121.0,139,0.038599564984906465,"[9, 2, 5, 7, 5, 1, 6, 0, 3, 6, 7, 1, 5, 3, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 7, 4, 4, 9, 1, 8, 7, 0, 7, 3, 0, 0, 5, 6, 3, 8, 7, 2, 1, 0, 1, 3, 9, 2]",,,2048,RHC,0.07269787788391113,,,,,,,0.0,0.0
256,123.0,235,0.06826227298006415,"[9, 2, 5, 7, 5, 1, 6, 0, 3, 6, 7, 1, 5, 3, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 7, 4, 4, 9, 1, 8, 7, 0, 2, 3, 0, 0, 5, 6, 3, 6, 7, 2, 1, 0, 1, 3, 9, 2]",,,2048,RHC,0.07269787788391113,,,,,,,0.0,0.0
512,123.0,235,0.06826227298006415,"[9, 2, 5, 7, 5, 1, 6, 0, 3, 6, 7, 1, 5, 3, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 7, 4, 4, 9, 1, 8, 7, 0, 2, 3, 0, 0, 5, 6, 3, 6, 7, 2, 1, 0, 1, 3, 9, 2]",,,2048,RHC,0.07269787788391113,,,,,,,0.0,0.0
1024,123.0,235,0.06826227298006415,"[9, 2, 5, 7, 5, 1, 6, 0, 3, 6, 7, 1, 5, 3, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 7, 4, 4, 9, 1, 8, 7, 0, 2, 3, 0, 0, 5, 6, 3, 6, 7, 2, 1, 0, 1, 3, 9, 2]",,,2048,RHC,0.07269787788391113,,,,,,,0.0,0.0
2048,123.0,235,0.06826227298006415,"[9, 2, 5, 7, 5, 1, 6, 0, 3, 6, 7, 1, 5, 3, 8, 3, 7, 0, 7, 2, 1, 8, 0, 8, 9, 8, 7, 4, 4, 9, 1, 8, 7, 0, 2, 3, 0, 0, 5, 6, 3, 6, 7, 2, 1, 0, 1, 3, 9, 2]",,,2048,RHC,0.07269787788391113,,,,,,,0.0,0.0
0,108.0,0,0.00029183400329202414,"[6, 3, 7, 9, 1, 0, 0, 9, 3, 0, 6, 3, 2, 4, 1, 7, 2, 8, 6, 3, 8, 5, 9, 4, 6, 9, 2, 9, 1, 0, 2, 6, 2, 1, 2, 1, 9, 8, 4, 3, 3, 0, 8, 6, 0, 3, 2, 4, 2, 1]",,,2048,RHC,0.022604703903198242,,,,,,,0.0,0.0
1,109.0,2,0.0018333430052734911,"[6, 3, 7, 9, 1, 0, 0, 9, 3, 0, 6, 3, 2, 4, 1, 7, 2, 8, 6, 3, 8, 5, 9, 4, 6, 9, 2, 9, 8, 0, 2, 6, 2, 1, 2, 1, 9, 8, 4, 3, 3, 0, 8, 6, 0, 3, 2, 4, 2, 1]",,,2048,RHC,0.022604703903198242,,,,,,,0.0,0.0
2,109.0,3,0.004890743002761155,"[6, 3, 7, 9, 1, 0, 0, 9, 3, 0, 6, 3, 2, 4, 1, 7, 2, 8, 6, 3, 8, 5, 9, 4, 6, 9, 2, 9, 8, 0, 2, 6, 2, 1, 2, 1, 9, 8, 4, 3, 3, 0, 8, 6, 0, 3, 2, 4, 2, 1]",,,2048,RHC,0.022604703903198242,,,,,,,0.0,0.0
4,109.0,5,0.007422001042868942,"[6, 3, 7, 9, 1, 0, 0, 9, 3, 0, 6, 3, 2, 4, 1, 7, 2, 8, 6, 3, 8, 5, 9, 4, 6, 9, 2, 9, 8, 0, 2, 6, 2, 1, 2, 1, 9, 8, 4, 3, 3, 0, 8, 6, 0, 3, 2, 4, 2, 1]",,,2048,RHC,0.022604703903198242,,,,,,,0.0,0.0
8,111.0,10,0.00945382402278483,"[6, 3, 7, 9, 1, 0, 0, 9, 3, 0, 6, 3, 2, 4, 1, 7, 2, 8, 6, 3, 8, 5, 9, 4, 6, 9, 2, 9, 8, 0, 2, 6, 2, 1, 2, 1, 9, 8, 4, 3, 3, 0, 1, 6, 0, 3, 2, 4, 2, 1]",,,2048,RHC,0.022604703903198242,,,,,,,0.0,0.0
16,118.0,22,0.012053235026542097,"[6, 3, 7, 9, 1, 0, 0, 9, 3, 0, 6, 3, 2, 4, 1, 7, 6, 8, 6, 3, 8, 5, 7, 4, 6, 9, 2, 9, 8, 0, 2, 6, 2, 1, 2, 1, 9, 8, 4, 3, 3, 0, 1, 6, 0, 3, 2, 4, 7, 6]",,,2048,RHC,0.022604703903198242,,,,,,,0.0,0.0
32,121.0,40,0.01600706804310903,"[6, 3, 7, 9, 1, 0, 0, 9, 3, 0, 6, 3, 2, 4, 1, 7, 6, 8, 6, 3, 8, 5, 7, 4, 6, 9, 2, 9, 8, 0, 2, 6, 2, 1, 2, 1, 9, 8, 4, 3, 3, 0, 1, 9, 0, 3, 4, 4, 7, 6]",,,2048,RHC,0.022604703903198242,,,,,,,0.0,0.0
64,123.0,59,0.019745261000934988,"[6, 0, 7, 9, 1, 0, 0, 9, 3, 0, 6, 3, 2, 4, 5, 7, 6, 8, 6, 3, 8, 5, 7, 4, 6, 9, 2, 9, 8, 0, 2, 6, 2, 1, 2, 1, 9, 8, 4, 3, 3, 0, 1, 9, 0, 3, 4, 4, 7, 6]",,,2048,RHC,0.022604703903198242,,,,,,,0.0,0.0
128,123.0,59,0.019745261000934988,"[6, 0, 7, 9, 1, 0, 0, 9, 3, 0, 6, 3, 2, 4, 5, 7, 6, 8, 6, 3, 8, 5, 7, 4, 6, 9, 2, 9, 8, 0, 2, 6, 2, 1, 2, 1, 9, 8, 4, 3, 3, 0, 1, 9, 0, 3, 4, 4, 7, 6]",,,2048,RHC,0.022604703903198242,,,,,,,0.0,0.0
256,123.0,59,0.019745261000934988,"[6, 0, 7, 9, 1, 0, 0, 9, 3, 0, 6, 3, 2, 4, 5, 7, 6, 8, 6, 3, 8, 5, 7, 4, 6, 9, 2, 9, 8, 0, 2, 6, 2, 1, 2, 1, 9, 8, 4, 3, 3, 0, 1, 9, 0, 3, 4, 4, 7, 6]",,,2048,RHC,0.022604703903198242,,,,,,,0.0,0.0
512,123.0,59,0.019745261000934988,"[6, 0, 7, 9, 1, 0, 0, 9, 3, 0, 6, 3, 2, 4, 5, 7, 6, 8, 6, 3, 8, 5, 7, 4, 6, 9, 2, 9, 8, 0, 2, 6, 2, 1, 2, 1, 9, 8, 4, 3, 3, 0, 1, 9, 0, 3, 4, 4, 7, 6]",,,2048,RHC,0.022604703903198242,,,,,,,0.0,0.0
1024,123.0,59,0.019745261000934988,"[6, 0, 7, 9, 1, 0, 0, 9, 3, 0, 6, 3, 2, 4, 5, 7, 6, 8, 6, 3, 8, 5, 7, 4, 6, 9, 2, 9, 8, 0, 2, 6, 2, 1, 2, 1, 9, 8, 4, 3, 3, 0, 1, 9, 0, 3, 4, 4, 7, 6]",,,2048,RHC,0.022604703903198242,,,,,,,0.0,0.0
2048,123.0,59,0.019745261000934988,"[6, 0, 7, 9, 1, 0, 0, 9, 3, 0, 6, 3, 2, 4, 5, 7, 6, 8, 6, 3, 8, 5, 7, 4, 6, 9, 2, 9, 8, 0, 2, 6, 2, 1, 2, 1, 9, 8, 4, 3, 3, 0, 1, 9, 0, 3, 4, 4, 7, 6]",,,2048,RHC,0.022604703903198242,,,,,,,0.0,0.0
0,111.0,0,0.0004432980204001069,"[2, 5, 1, 4, 9, 5, 2, 1, 6, 1, 9, 7, 6, 0, 2, 9, 1, 2, 6, 7, 7, 7, 8, 7, 1, 7, 4, 0, 3, 5, 7, 3, 1, 5, 2, 5, 3, 8, 5, 2, 5, 3, 0, 6, 8, 0, 5, 6, 8, 9]",,,2048,RHC,0.04154491424560547,,,,,,,0.0,0.0
1,111.0,1,0.0024800460087135434,"[2, 5, 1, 4, 9, 5, 2, 1, 6, 1, 9, 7, 6, 0, 2, 9, 1, 2, 6, 7, 7, 7, 8, 7, 1, 7, 4, 0, 3, 5, 7, 3, 1, 5, 2, 5, 3, 8, 5, 2, 5, 3, 0, 6, 8, 0, 5, 6, 8, 9]",,,2048,RHC,0.04154491424560547,,,,,,,0.0,0.0
2,111.0,2,0.003872325993143022,"[2, 5, 1, 4, 9, 5, 2, 1, 6, 1, 9, 7, 6, 0, 2, 9, 1, 2, 6, 7, 7, 7, 8, 7, 1, 7, 4, 0, 3, 5, 7, 3, 1, 5, 2, 5, 3, 8, 5, 2, 5, 3, 0, 6, 8, 0, 5, 6, 8, 9]",,,2048,RHC,0.04154491424560547,,,,,,,0.0,0.0
4,112.0,5,0.005436578008811921,"[2, 5, 1, 4, 9, 5, 2, 1, 6, 1, 9, 7, 6, 0, 2, 9, 1, 2, 6, 7, 7, 8, 8, 7, 1, 7, 4, 0, 3, 5, 7, 3, 1, 5, 2, 5, 3, 8, 5, 2, 5, 3, 0, 6, 8, 0, 5, 6, 8, 9]",,,2048,RHC,0.04154491424560547,,,,,,,0.0,0.0
8,112.0,9,0.007161279965657741,"[2, 5, 1, 4, 9, 5, 2, 1, 6, 1, 9, 7, 6, 0, 2, 9, 1, 2, 6, 7, 7, 8, 8, 7, 1, 7, 4, 0, 3, 5, 7, 3, 1, 5, 2, 5, 3, 8, 5, 2, 5, 3, 0, 6, 8, 0, 5, 6, 8, 9]",,,2048,RHC,0.04154491424560547,,,,,,,0.0,0.0
16,113.0,18,0.010322736983653158,"[2, 5, 1, 4, 9, 5, 2, 1, 6, 1, 9, 7, 6, 0, 2, 9, 1, 2, 6, 7, 7, 8, 8, 7, 1, 7, 4, 0, 3, 5, 7, 3, 1, 5, 2, 5, 3, 8, 5, 2, 2, 3, 0, 6, 8, 0, 5, 6, 8, 9]",,,2048,RHC,0.04154491424560547,,,,,,,0.0,0.0
32,116.0,36,0.014373118989169598,"[2, 6, 1, 4, 9, 5, 2, 1, 6, 1, 9, 7, 6, 5, 2, 9, 1, 2, 6, 7, 7, 8, 8, 7, 1, 7, 4, 0, 3, 5, 7, 3, 1, 5, 2, 5, 3, 8, 5, 2, 2, 3, 0, 6, 8, 0, 5, 6, 8, 9]",,,2048,RHC,0.04154491424560547,,,,,,,0.0,0.0
64,117.0,69,0.020580757991410792,"[2, 6, 1, 4, 9, 5, 2, 1, 6, 1, 9, 7, 6, 5, 2, 9, 1, 2, 6, 7, 7, 8, 8, 7, 1, 7, 4, 0, 3, 5, 7, 3, 1, 7, 2, 5, 3, 8, 5, 2, 2, 3, 0, 6, 8, 0, 5, 6, 8, 9]",,,2048,RHC,0.04154491424560547,,,,,,,0.0,0.0
128,121.0,137,0.03183964797062799,"[2, 6, 1, 4, 9, 5, 2, 3, 6, 1, 9, 7, 6, 5, 2, 9, 1, 2, 6, 7, 7, 8, 8, 7, 1, 3, 4, 0, 3, 5, 7, 3, 1, 7, 2, 5, 3, 8, 1, 2, 2, 3, 0, 2, 8, 0, 5, 6, 8, 9]",,,2048,RHC,0.04154491424560547,,,,,,,0.0,0.0
256,123.0,162,0.03826294100144878,"[2, 6, 1, 4, 9, 5, 2, 3, 6, 1, 9, 7, 6, 5, 2, 9, 1, 2, 6, 7, 7, 8, 8, 7, 1, 3, 4, 0, 3, 5, 7, 9, 1, 7, 2, 5, 3, 8, 1, 2, 2, 3, 0, 2, 8, 0, 5, 6, 8, 9]",,,2048,RHC,0.04154491424560547,,,,,,,0.0,0.0
512,123.0,162,0.03826294100144878,"[2, 6, 1, 4, 9, 5, 2, 3, 6, 1, 9, 7, 6, 5, 2, 9, 1, 2, 6, 7, 7, 8, 8, 7, 1, 3, 4, 0, 3, 5, 7, 9, 1, 7, 2, 5, 3, 8, 1, 2, 2, 3, 0, 2, 8, 0, 5, 6, 8, 9]",,,2048,RHC,0.04154491424560547,,,,,,,0.0,0.0
1024,123.0,162,0.03826294100144878,"[2, 6, 1, 4, 9, 5, 2, 3, 6, 1, 9, 7, 6, 5, 2, 9, 1, 2, 6, 7, 7, 8, 8, 7, 1, 3, 4, 0, 3, 5, 7, 9, 1, 7, 2, 5, 3, 8, 1, 2, 2, 3, 0, 2, 8, 0, 5, 6, 8, 9]",,,2048,RHC,0.04154491424560547,,,,,,,0.0,0.0
2048,123.0,162,0.03826294100144878,"[2, 6, 1, 4, 9, 5, 2, 3, 6, 1, 9, 7, 6, 5, 2, 9, 1, 2, 6, 7, 7, 8, 8, 7, 1, 3, 4, 0, 3, 5, 7, 9, 1, 7, 2, 5, 3, 8, 1, 2, 2, 3, 0, 2, 8, 0, 5, 6, 8, 9]",,,2048,RHC,0.04154491424560547,,,,,,,0.0,0.0
