Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0.00596176297403872,206.0,25.0,25,0.1,2048
1,0.06525014596991241,219.0,52.0,25,0.1,2048
2,0.07390379998832941,219.0,78.0,25,0.1,2048
3,0.08414128498407081,219.0,104.0,25,0.1,2048
4,0.091434184985701,219.0,130.0,25,0.1,2048
5,0.141406612994615,219.0,156.0,25,0.1,2048
6,0.19319331098813564,221.0,183.0,25,0.1,2048
7,0.23206012096488848,221.0,209.0,25,0.1,2048
8,0.2578092909534462,221.0,235.0,25,0.1,2048
9,0.27522184897679836,223.0,262.0,25,0.1,2048
10,0.281965609989129,224.0,289.0,25,0.1,2048
11,0.293312733003404,224.0,315.0,25,0.1,2048
12,0.2991984669934027,224.0,341.0,25,0.1,2048
13,0.30483261100016534,224.0,367.0,25,0.1,2048
14,0.31071259797317907,224.0,393.0,25,0.1,2048
15,0.316660497977864,224.0,419.0,25,0.1,2048
16,0.32204210496274754,224.0,445.0,25,0.1,2048
17,0.3296082359738648,226.0,472.0,25,0.1,2048
18,0.3366888029850088,226.0,498.0,25,0.1,2048
19,0.34930651099421084,226.0,524.0,25,0.1,2048
20,0.3622241569682956,228.0,551.0,25,0.1,2048
21,0.3693097709910944,228.0,577.0,25,0.1,2048
22,0.3778519369661808,228.0,603.0,25,0.1,2048
23,0.38483010698109865,228.0,629.0,25,0.1,2048
24,0.3909261509543285,228.0,655.0,25,0.1,2048
25,0.39761444996111095,229.0,682.0,25,0.1,2048
26,0.40549876395380124,229.0,708.0,25,0.1,2048
27,0.41079249494941905,229.0,734.0,25,0.1,2048
28,0.41587603295920417,229.0,760.0,25,0.1,2048
29,0.4210419409791939,229.0,786.0,25,0.1,2048
30,0.4261202189954929,229.0,812.0,25,0.1,2048
31,0.4312633159570396,229.0,838.0,25,0.1,2048
32,0.43631956697208807,229.0,864.0,25,0.1,2048
33,0.4430373579962179,229.0,890.0,25,0.1,2048
34,0.4480657609528862,229.0,916.0,25,0.1,2048
35,0.4532140149967745,229.0,942.0,25,0.1,2048
36,0.4597898779902607,229.0,968.0,25,0.1,2048
37,0.46631860500201583,229.0,994.0,25,0.1,2048
38,0.47254018299281597,229.0,1020.0,25,0.1,2048
39,0.47864447796018794,229.0,1046.0,25,0.1,2048
40,0.48546920996159315,229.0,1072.0,25,0.1,2048
41,0.4925666559720412,229.0,1098.0,25,0.1,2048
42,0.49803056300152093,229.0,1124.0,25,0.1,2048
43,0.5033667929819785,229.0,1150.0,25,0.1,2048
44,0.5097258649766445,229.0,1176.0,25,0.1,2048
45,0.515252397977747,229.0,1202.0,25,0.1,2048
46,0.5204185599577613,229.0,1228.0,25,0.1,2048
47,0.5260375579819083,229.0,1254.0,25,0.1,2048
48,0.5312274529715069,229.0,1280.0,25,0.1,2048
49,0.5364820609684102,229.0,1306.0,25,0.1,2048
50,0.5448760059662163,229.0,1332.0,25,0.1,2048
51,0.5503319489653222,229.0,1358.0,25,0.1,2048
52,0.555453916953411,229.0,1384.0,25,0.1,2048
53,0.5608185309683904,229.0,1410.0,25,0.1,2048
54,0.5668472399702296,229.0,1436.0,25,0.1,2048
55,0.572182014991995,229.0,1462.0,25,0.1,2048
56,0.5776429259567522,229.0,1488.0,25,0.1,2048
57,0.5834171259775758,229.0,1514.0,25,0.1,2048
58,0.5893245479674079,229.0,1540.0,25,0.1,2048
59,0.5944785189931281,229.0,1566.0,25,0.1,2048
60,0.5999527839594521,229.0,1592.0,25,0.1,2048
61,0.6054185479879379,229.0,1618.0,25,0.1,2048
62,0.6105018849484622,229.0,1644.0,25,0.1,2048
63,0.6157092759967782,229.0,1670.0,25,0.1,2048
64,0.6209687739610672,229.0,1696.0,25,0.1,2048
65,0.6278494739672169,229.0,1722.0,25,0.1,2048
66,0.6333341149729677,229.0,1748.0,25,0.1,2048
67,0.6387096989783458,229.0,1774.0,25,0.1,2048
68,0.6438406049855985,229.0,1800.0,25,0.1,2048
69,0.6489263649564236,229.0,1826.0,25,0.1,2048
70,0.654179053963162,229.0,1852.0,25,0.1,2048
71,0.6594085529795848,229.0,1878.0,25,0.1,2048
72,0.6648314299527556,229.0,1904.0,25,0.1,2048
73,0.6701229739701375,229.0,1930.0,25,0.1,2048
74,0.6753361059818417,229.0,1956.0,25,0.1,2048
75,0.6807625629589893,229.0,1982.0,25,0.1,2048
76,0.6859112049569376,229.0,2008.0,25,0.1,2048
77,0.6913619379629381,229.0,2034.0,25,0.1,2048
78,0.69648728298489,229.0,2060.0,25,0.1,2048
79,0.7017042209627107,229.0,2086.0,25,0.1,2048
80,0.706891932990402,229.0,2112.0,25,0.1,2048
81,0.7118471859721467,229.0,2138.0,25,0.1,2048
82,0.7170295009855181,229.0,2164.0,25,0.1,2048
83,0.7219707989715971,229.0,2190.0,25,0.1,2048
84,0.7274519729544409,229.0,2216.0,25,0.1,2048
85,0.7332140429643914,229.0,2242.0,25,0.1,2048
86,0.7385307149961591,229.0,2268.0,25,0.1,2048
87,0.7435438669635914,229.0,2294.0,25,0.1,2048
88,0.7498211179627106,229.0,2320.0,25,0.1,2048
89,0.7551677799783647,229.0,2346.0,25,0.1,2048
90,0.7602865819935687,229.0,2372.0,25,0.1,2048
91,0.7653773379861377,229.0,2398.0,25,0.1,2048
92,0.7705825659795664,229.0,2424.0,25,0.1,2048
93,0.7755704749724828,229.0,2450.0,25,0.1,2048
94,0.7806042640004307,229.0,2476.0,25,0.1,2048
95,0.7856786389602348,229.0,2502.0,25,0.1,2048
96,0.790671074995771,229.0,2528.0,25,0.1,2048
97,0.7958297790028155,229.0,2554.0,25,0.1,2048
98,0.8010573639767244,229.0,2580.0,25,0.1,2048
99,0.8063125069602393,229.0,2606.0,25,0.1,2048
100,0.8112740669748746,229.0,2632.0,25,0.1,2048
101,0.8162939769681543,229.0,2658.0,25,0.1,2048
102,0.8220572639838792,229.0,2684.0,25,0.1,2048
103,0.8299859959515743,229.0,2710.0,25,0.1,2048
104,0.8373563559725881,229.0,2736.0,25,0.1,2048
105,0.8434503479511477,229.0,2762.0,25,0.1,2048
106,0.8489098909776658,229.0,2788.0,25,0.1,2048
107,0.854017193953041,229.0,2814.0,25,0.1,2048
108,0.859653913998045,229.0,2840.0,25,0.1,2048
109,0.8700735309976153,229.0,2866.0,25,0.1,2048
110,0.8773740759934299,229.0,2892.0,25,0.1,2048
111,0.8859888109727763,229.0,2918.0,25,0.1,2048
112,0.8917518569505773,229.0,2944.0,25,0.1,2048
113,0.8970556989661418,229.0,2970.0,25,0.1,2048
114,0.9030943249817938,229.0,2996.0,25,0.1,2048
115,0.9084637140040286,229.0,3022.0,25,0.1,2048
116,0.9136805379530415,229.0,3048.0,25,0.1,2048
117,0.920476441970095,229.0,3074.0,25,0.1,2048
118,0.9258628489915282,229.0,3100.0,25,0.1,2048
119,0.9310556569835171,229.0,3126.0,25,0.1,2048
120,0.9366776559618302,229.0,3152.0,25,0.1,2048
121,0.9424898749566637,229.0,3178.0,25,0.1,2048
122,0.948743280954659,229.0,3204.0,25,0.1,2048
123,0.9540791990002617,229.0,3230.0,25,0.1,2048
124,0.9590754410019144,229.0,3256.0,25,0.1,2048
125,0.964260104985442,229.0,3282.0,25,0.1,2048
126,0.9696575969574042,229.0,3308.0,25,0.1,2048
127,0.9748647349770181,229.0,3334.0,25,0.1,2048
128,0.9799991179606877,229.0,3360.0,25,0.1,2048
129,0.9872277089743875,229.0,3386.0,25,0.1,2048
130,0.9922553600044921,229.0,3412.0,25,0.1,2048
131,0.9973945819656365,229.0,3438.0,25,0.1,2048
132,1.0028155759791844,229.0,3464.0,25,0.1,2048
133,1.0081266119959764,229.0,3490.0,25,0.1,2048
134,1.0133784519857727,229.0,3516.0,25,0.1,2048
135,1.0187600269564427,229.0,3542.0,25,0.1,2048
136,1.0245641410001554,229.0,3568.0,25,0.1,2048
137,1.0302914810017683,229.0,3594.0,25,0.1,2048
138,1.0372649889905006,229.0,3620.0,25,0.1,2048
139,1.0429644520045258,229.0,3646.0,25,0.1,2048
140,1.048612824990414,229.0,3672.0,25,0.1,2048
141,1.0537843579659238,229.0,3698.0,25,0.1,2048
142,1.0587768579716794,229.0,3724.0,25,0.1,2048
143,1.0637961779721081,229.0,3750.0,25,0.1,2048
144,1.0691012219758704,229.0,3776.0,25,0.1,2048
145,1.0741392949712463,229.0,3802.0,25,0.1,2048
146,1.0793545359629206,229.0,3828.0,25,0.1,2048
147,1.084641194960568,229.0,3854.0,25,0.1,2048
148,1.0898876349674538,229.0,3880.0,25,0.1,2048
149,1.0949653079733253,229.0,3906.0,25,0.1,2048
150,1.1001982539892197,229.0,3932.0,25,0.1,2048
151,1.1051880409941077,229.0,3958.0,25,0.1,2048
152,1.1103672849712893,229.0,3984.0,25,0.1,2048
153,1.1153629239997827,229.0,4010.0,25,0.1,2048
154,1.1204936169669963,229.0,4036.0,25,0.1,2048
155,1.1255437249783427,229.0,4062.0,25,0.1,2048
156,1.1328017799532972,229.0,4088.0,25,0.1,2048
157,1.1386200189590454,229.0,4114.0,25,0.1,2048
158,1.1441258720005862,229.0,4140.0,25,0.1,2048
159,1.149436538980808,229.0,4166.0,25,0.1,2048
160,1.1561932219774462,229.0,4192.0,25,0.1,2048
161,1.162620294955559,229.0,4218.0,25,0.1,2048
162,1.1690135219832882,229.0,4244.0,25,0.1,2048
163,1.1748138519469649,229.0,4270.0,25,0.1,2048
164,1.180863061978016,229.0,4296.0,25,0.1,2048
165,1.1877849059528671,229.0,4322.0,25,0.1,2048
166,1.1938582040020265,229.0,4348.0,25,0.1,2048
167,1.201050221978221,229.0,4374.0,25,0.1,2048
168,1.206909917993471,229.0,4400.0,25,0.1,2048
169,1.2126514869742095,229.0,4426.0,25,0.1,2048
170,1.219737641979009,229.0,4452.0,25,0.1,2048
171,1.2255684289848432,229.0,4478.0,25,0.1,2048
172,1.232480136968661,229.0,4504.0,25,0.1,2048
173,1.2388072749599814,229.0,4530.0,25,0.1,2048
174,1.2446937109925784,229.0,4556.0,25,0.1,2048
175,1.2515811059856787,229.0,4582.0,25,0.1,2048
176,1.2572892989846878,229.0,4608.0,25,0.1,2048
177,1.2639700699946843,229.0,4634.0,25,0.1,2048
178,1.2710436139605008,229.0,4660.0,25,0.1,2048
179,1.2766668339609168,229.0,4686.0,25,0.1,2048
180,1.2835029919515364,229.0,4712.0,25,0.1,2048
181,1.2888761069625616,229.0,4738.0,25,0.1,2048
182,1.295596478972584,229.0,4764.0,25,0.1,2048
183,1.3059630619827658,229.0,4790.0,25,0.1,2048
184,1.3122019289876334,229.0,4816.0,25,0.1,2048
185,1.3188041539979167,229.0,4842.0,25,0.1,2048
186,1.3252539319801144,229.0,4868.0,25,0.1,2048
187,1.331549456983339,229.0,4894.0,25,0.1,2048
188,1.3374423169880174,229.0,4920.0,25,0.1,2048
189,1.3435614639893174,229.0,4946.0,25,0.1,2048
190,1.3501995399710722,229.0,4972.0,25,0.1,2048
191,1.3568500799592584,229.0,4998.0,25,0.1,2048
192,1.3629631099756807,229.0,5024.0,25,0.1,2048
193,1.3689947899547406,229.0,5050.0,25,0.1,2048
194,1.3751062749652192,229.0,5076.0,25,0.1,2048
195,1.380912393971812,229.0,5102.0,25,0.1,2048
196,1.3870338649721816,229.0,5128.0,25,0.1,2048
197,1.393838935997337,229.0,5154.0,25,0.1,2048
198,1.4000369389541447,229.0,5180.0,25,0.1,2048
199,1.4060078609618358,229.0,5206.0,25,0.1,2048
200,1.4117028779583052,229.0,5232.0,25,0.1,2048
201,1.4179285819991492,229.0,5258.0,25,0.1,2048
202,1.424621727957856,229.0,5284.0,25,0.1,2048
203,1.4304427779861726,229.0,5310.0,25,0.1,2048
204,1.436853158986196,229.0,5336.0,25,0.1,2048
205,1.442382340959739,229.0,5362.0,25,0.1,2048
206,1.448601231968496,229.0,5388.0,25,0.1,2048
207,1.4553981309873052,229.0,5414.0,25,0.1,2048
208,1.4612022779765539,229.0,5440.0,25,0.1,2048
209,1.4668721219641156,229.0,5466.0,25,0.1,2048
210,1.47357472096337,229.0,5492.0,25,0.1,2048
211,1.4793241570005193,229.0,5518.0,25,0.1,2048
212,1.4862390169873834,229.0,5544.0,25,0.1,2048
213,1.4922166899777949,229.0,5570.0,25,0.1,2048
214,1.4979809349752031,229.0,5596.0,25,0.1,2048
215,1.5057371219736524,229.0,5622.0,25,0.1,2048
216,1.512923560978379,229.0,5648.0,25,0.1,2048
217,1.5207463289843872,229.0,5674.0,25,0.1,2048
218,1.526579701981973,229.0,5700.0,25,0.1,2048
219,1.5321603459888138,229.0,5726.0,25,0.1,2048
220,1.54319046594901,229.0,5752.0,25,0.1,2048
221,1.5551345349522308,229.0,5778.0,25,0.1,2048
222,1.5633409959846176,229.0,5804.0,25,0.1,2048
223,1.5706649479689077,229.0,5830.0,25,0.1,2048
224,1.5773605379508808,229.0,5856.0,25,0.1,2048
225,1.584741797996685,229.0,5882.0,25,0.1,2048
0,0.00596176297403872,206.0,50.0,50,0.1,2048
1,0.06525014596991241,219.0,102.0,50,0.1,2048
2,0.07390379998832941,219.0,153.0,50,0.1,2048
3,0.08414128498407081,219.0,204.0,50,0.1,2048
4,0.091434184985701,219.0,255.0,50,0.1,2048
5,0.141406612994615,219.0,306.0,50,0.1,2048
6,0.19319331098813564,219.0,357.0,50,0.1,2048
7,0.23206012096488848,221.0,409.0,50,0.1,2048
8,0.2578092909534462,221.0,460.0,50,0.1,2048
9,0.27522184897679836,221.0,511.0,50,0.1,2048
10,0.281965609989129,221.0,562.0,50,0.1,2048
11,0.293312733003404,221.0,613.0,50,0.1,2048
12,0.2991984669934027,221.0,664.0,50,0.1,2048
13,0.30483261100016534,221.0,715.0,50,0.1,2048
14,0.31071259797317907,221.0,766.0,50,0.1,2048
15,0.316660497977864,222.0,818.0,50,0.1,2048
16,0.32204210496274754,222.0,869.0,50,0.1,2048
17,0.3296082359738648,224.0,921.0,50,0.1,2048
18,0.3366888029850088,224.0,972.0,50,0.1,2048
19,0.34930651099421084,224.0,1023.0,50,0.1,2048
20,0.3622241569682956,224.0,1074.0,50,0.1,2048
21,0.3693097709910944,225.0,1126.0,50,0.1,2048
22,0.3778519369661808,225.0,1177.0,50,0.1,2048
23,0.38483010698109865,225.0,1228.0,50,0.1,2048
24,0.3909261509543285,225.0,1279.0,50,0.1,2048
25,0.39761444996111095,225.0,1330.0,50,0.1,2048
26,0.40549876395380124,226.0,1382.0,50,0.1,2048
27,0.41079249494941905,226.0,1433.0,50,0.1,2048
28,0.41587603295920417,226.0,1484.0,50,0.1,2048
29,0.4210419409791939,226.0,1535.0,50,0.1,2048
30,0.4261202189954929,226.0,1586.0,50,0.1,2048
31,0.4312633159570396,226.0,1637.0,50,0.1,2048
32,0.43631956697208807,227.0,1689.0,50,0.1,2048
33,0.4430373579962179,227.0,1740.0,50,0.1,2048
34,0.4480657609528862,227.0,1791.0,50,0.1,2048
35,0.4532140149967745,227.0,1842.0,50,0.1,2048
36,0.4597898779902607,228.0,1894.0,50,0.1,2048
37,0.46631860500201583,228.0,1945.0,50,0.1,2048
38,0.47254018299281597,228.0,1996.0,50,0.1,2048
39,0.47864447796018794,229.0,2048.0,50,0.1,2048
40,0.48546920996159315,229.0,2099.0,50,0.1,2048
41,0.4925666559720412,229.0,2150.0,50,0.1,2048
42,0.49803056300152093,229.0,2201.0,50,0.1,2048
43,0.5033667929819785,229.0,2252.0,50,0.1,2048
44,0.5097258649766445,230.0,2304.0,50,0.1,2048
0,0.00596176297403872,206.0,100.0,100,0.1,2048
1,0.06525014596991241,219.0,202.0,100,0.1,2048
2,0.07390379998832941,219.0,303.0,100,0.1,2048
3,0.08414128498407081,219.0,404.0,100,0.1,2048
4,0.091434184985701,219.0,505.0,100,0.1,2048
5,0.141406612994615,220.0,607.0,100,0.1,2048
6,0.19319331098813564,220.0,708.0,100,0.1,2048
7,0.23206012096488848,220.0,809.0,100,0.1,2048
8,0.2578092909534462,221.0,911.0,100,0.1,2048
9,0.27522184897679836,221.0,1012.0,100,0.1,2048
10,0.281965609989129,221.0,1113.0,100,0.1,2048
11,0.293312733003404,221.0,1214.0,100,0.1,2048
12,0.2991984669934027,224.0,1316.0,100,0.1,2048
13,0.30483261100016534,224.0,1417.0,100,0.1,2048
14,0.31071259797317907,224.0,1518.0,100,0.1,2048
15,0.316660497977864,224.0,1619.0,100,0.1,2048
16,0.32204210496274754,224.0,1720.0,100,0.1,2048
17,0.3296082359738648,224.0,1821.0,100,0.1,2048
18,0.3366888029850088,224.0,1922.0,100,0.1,2048
19,0.34930651099421084,224.0,2023.0,100,0.1,2048
20,0.3622241569682956,224.0,2124.0,100,0.1,2048
21,0.3693097709910944,224.0,2225.0,100,0.1,2048
22,0.3778519369661808,224.0,2326.0,100,0.1,2048
23,0.38483010698109865,224.0,2427.0,100,0.1,2048
24,0.3909261509543285,224.0,2528.0,100,0.1,2048
25,0.39761444996111095,224.0,2629.0,100,0.1,2048
26,0.40549876395380124,225.0,2731.0,100,0.1,2048
27,0.41079249494941905,225.0,2832.0,100,0.1,2048
28,0.41587603295920417,225.0,2933.0,100,0.1,2048
29,0.4210419409791939,227.0,3035.0,100,0.1,2048
30,0.4261202189954929,227.0,3136.0,100,0.1,2048
31,0.4312633159570396,227.0,3237.0,100,0.1,2048
32,0.43631956697208807,227.0,3338.0,100,0.1,2048
33,0.4430373579962179,227.0,3439.0,100,0.1,2048
34,0.4480657609528862,228.0,3541.0,100,0.1,2048
35,0.4532140149967745,228.0,3642.0,100,0.1,2048
36,0.4597898779902607,228.0,3743.0,100,0.1,2048
37,0.46631860500201583,229.0,3845.0,100,0.1,2048
38,0.47254018299281597,229.0,3946.0,100,0.1,2048
39,0.47864447796018794,229.0,4047.0,100,0.1,2048
40,0.48546920996159315,229.0,4148.0,100,0.1,2048
41,0.4925666559720412,229.0,4249.0,100,0.1,2048
42,0.49803056300152093,229.0,4350.0,100,0.1,2048
43,0.5033667929819785,229.0,4451.0,100,0.1,2048
44,0.5097258649766445,229.0,4552.0,100,0.1,2048
45,0.515252397977747,229.0,4653.0,100,0.1,2048
46,0.5204185599577613,229.0,4754.0,100,0.1,2048
47,0.5260375579819083,229.0,4855.0,100,0.1,2048
48,0.5312274529715069,230.0,4957.0,100,0.1,2048
0,0.00596176297403872,206.0,250.0,250,0.1,2048
1,0.06525014596991241,219.0,502.0,250,0.1,2048
2,0.07390379998832941,219.0,753.0,250,0.1,2048
3,0.08414128498407081,219.0,1004.0,250,0.1,2048
4,0.091434184985701,221.0,1256.0,250,0.1,2048
5,0.141406612994615,221.0,1507.0,250,0.1,2048
6,0.19319331098813564,221.0,1758.0,250,0.1,2048
7,0.23206012096488848,221.0,2009.0,250,0.1,2048
8,0.2578092909534462,221.0,2260.0,250,0.1,2048
9,0.27522184897679836,223.0,2512.0,250,0.1,2048
10,0.281965609989129,223.0,2763.0,250,0.1,2048
11,0.293312733003404,223.0,3014.0,250,0.1,2048
12,0.2991984669934027,223.0,3265.0,250,0.1,2048
13,0.30483261100016534,223.0,3516.0,250,0.1,2048
14,0.31071259797317907,223.0,3767.0,250,0.1,2048
15,0.316660497977864,223.0,4018.0,250,0.1,2048
16,0.32204210496274754,223.0,4269.0,250,0.1,2048
17,0.3296082359738648,223.0,4520.0,250,0.1,2048
18,0.3366888029850088,223.0,4771.0,250,0.1,2048
19,0.34930651099421084,223.0,5022.0,250,0.1,2048
20,0.3622241569682956,223.0,5273.0,250,0.1,2048
21,0.3693097709910944,223.0,5524.0,250,0.1,2048
22,0.3778519369661808,224.0,5776.0,250,0.1,2048
23,0.38483010698109865,224.0,6027.0,250,0.1,2048
24,0.3909261509543285,224.0,6278.0,250,0.1,2048
25,0.39761444996111095,225.0,6530.0,250,0.1,2048
26,0.40549876395380124,225.0,6781.0,250,0.1,2048
27,0.41079249494941905,225.0,7032.0,250,0.1,2048
28,0.41587603295920417,225.0,7283.0,250,0.1,2048
29,0.4210419409791939,225.0,7534.0,250,0.1,2048
30,0.4261202189954929,225.0,7785.0,250,0.1,2048
31,0.4312633159570396,225.0,8036.0,250,0.1,2048
32,0.43631956697208807,225.0,8287.0,250,0.1,2048
33,0.4430373579962179,225.0,8538.0,250,0.1,2048
34,0.4480657609528862,225.0,8789.0,250,0.1,2048
35,0.4532140149967745,226.0,9041.0,250,0.1,2048
36,0.4597898779902607,226.0,9292.0,250,0.1,2048
37,0.46631860500201583,226.0,9543.0,250,0.1,2048
38,0.47254018299281597,226.0,9794.0,250,0.1,2048
39,0.47864447796018794,226.0,10045.0,250,0.1,2048
40,0.48546920996159315,227.0,10297.0,250,0.1,2048
41,0.4925666559720412,227.0,10548.0,250,0.1,2048
42,0.49803056300152093,227.0,10799.0,250,0.1,2048
43,0.5033667929819785,227.0,11050.0,250,0.1,2048
44,0.5097258649766445,227.0,11301.0,250,0.1,2048
45,0.515252397977747,227.0,11552.0,250,0.1,2048
46,0.5204185599577613,227.0,11803.0,250,0.1,2048
47,0.5260375579819083,227.0,12054.0,250,0.1,2048
48,0.5312274529715069,227.0,12305.0,250,0.1,2048
49,0.5364820609684102,227.0,12556.0,250,0.1,2048
50,0.5448760059662163,227.0,12807.0,250,0.1,2048
51,0.5503319489653222,227.0,13058.0,250,0.1,2048
52,0.555453916953411,227.0,13309.0,250,0.1,2048
53,0.5608185309683904,228.0,13561.0,250,0.1,2048
54,0.5668472399702296,228.0,13812.0,250,0.1,2048
55,0.572182014991995,228.0,14063.0,250,0.1,2048
56,0.5776429259567522,228.0,14314.0,250,0.1,2048
57,0.5834171259775758,228.0,14565.0,250,0.1,2048
58,0.5893245479674079,228.0,14816.0,250,0.1,2048
59,0.5944785189931281,228.0,15067.0,250,0.1,2048
60,0.5999527839594521,229.0,15319.0,250,0.1,2048
61,0.6054185479879379,229.0,15570.0,250,0.1,2048
62,0.6105018849484622,229.0,15821.0,250,0.1,2048
63,0.6157092759967782,229.0,16072.0,250,0.1,2048
64,0.6209687739610672,229.0,16323.0,250,0.1,2048
65,0.6278494739672169,229.0,16574.0,250,0.1,2048
66,0.6333341149729677,229.0,16825.0,250,0.1,2048
67,0.6387096989783458,229.0,17076.0,250,0.1,2048
68,0.6438406049855985,229.0,17327.0,250,0.1,2048
69,0.6489263649564236,229.0,17578.0,250,0.1,2048
70,0.654179053963162,229.0,17829.0,250,0.1,2048
71,0.6594085529795848,229.0,18080.0,250,0.1,2048
72,0.6648314299527556,229.0,18331.0,250,0.1,2048
